7623 0 
7627 1 
8796 1 
8815 2 
8825 2 
8841 3 
9997 3 
10032 4 
10032 4 
10063 5 
10064 5 
11179 6 
11197 6 
11199 7 
11211 7 
11262 8 
12385 8 
12387 9 
12394 9 
12402 10 
12416 10 
12417 11 
12422 11 
12423 12 
12427 12 
12431 13 
12439 13 
12441 14 
13604 14 
13604 15 
13645 15 
14745 16 
14777 16 
14790 17 
14825 17 
14828 18 
15884 18 
15925 19 
15970 19 
15971 20 
15995 20 
16024 21 
17163 21 
17171 22 
17189 22 
17189 23 
17197 23 
17204 24 
17216 25 
17223 25 
18351 26 
18362 26 
18397 27 
18411 27 
19669 28 
20787 28 
20827 29 
21901 29 
21946 30 
21994 30 
23150 31 
23173 31 
23185 32 
23210 32 
24306 33 
24366 33 
24382 34 
25555 34 
25582 35 
25614 35 
26706 36 
29051 36 
29103 37 
30357 37 
32723 38 
33932 38 
33942 39 
35099 39 
35136 40 
36294 40 
41147 41 
44537 41 
45836 42 
50677 42 
52947 43 
55471 43 
60300 44 
66599 44 
72662 45 
72690 45 
75097 46 
79967 46 
83542 47 
86104 47 
87218 48 
87250 48 
103129 49 
111675 50 
113022 50 
115348 51 
434196 51 
539638 52 
540828 52 
649607 53 
650079 53 
653310 54 
653489 54 
755444 55 
758407 55 
760103 56 
760518 56 
760716 57 
760751 57 
761602 58 
761944 58 
764198 59 
765357 59 
865484 60 
866801 60 
868224 61 
869650 61 
870560 62 
871366 62 
872826 63 
873257 63 
875438 64 
875478 64 
971307 65 
975721 65 
977010 66 
977922 66 
979377 67 
981253 67 
981342 68 
981464 68 
981605 69 
985977 69 
1083676 70 
1085351 70 
1085902 71 
1087003 71 
1088402 72 
1088806 72 
1089968 73 
1090228 73 
1090688 74 
1090734 75 
1090796 75 
1091539 76 
1098420 76 
1194223 77 
1194373 77 
1194413 78 
1195364 78 
1196644 79 
1197343 79 
1198135 80 
1200328 80 
1200867 81 
1200983 81 
1201899 82 
1201991 82 
1202869 83 
1302860 83 
1302977 84 
1303749 84 
1305978 85 
1306562 85 
1308181 86 
1308880 86 
1309075 87 
1309119 87 
1309169 88 
1310623 88 
1315721 89 
1417958 89 
1419273 90 
1419395 90 
1419476 91 
1419631 91 
1423173 92 
1520067 92 
1528168 93 
1529512 93 
1629863 94 
1630453 94 
1631760 95 
1634524 95 
1634920 96 
1635899 96 
1635906 97 
1638072 97 
1640508 98 
1743154 98 
1848114 99 
1856848 100 
