7623 1 
7627 2 
8796 3 
8815 4 
8825 5 
8841 6 
9997 7 
10032 8 
10032 9 
10063 10 
10064 11 
11179 12 
11197 13 
11199 14 
11211 15 
11262 16 
12385 17 
12387 18 
12394 19 
12402 20 
12416 21 
12417 22 
12422 23 
12423 24 
12427 25 
12431 26 
12439 27 
12441 28 
13604 29 
13604 30 
13645 31 
14745 32 
14777 33 
14790 34 
14825 35 
14828 36 
15884 37 
15925 38 
15970 39 
15971 40 
15995 41 
16024 42 
17163 43 
17171 44 
17189 45 
17189 46 
17197 47 
17204 48 
17216 49 
17223 50 
18351 51 
18362 52 
18397 53 
18411 54 
19669 55 
20787 56 
20827 57 
21901 58 
21946 59 
21994 60 
23150 61 
23173 62 
23185 63 
23210 64 
24306 65 
24366 66 
24382 67 
25555 68 
25582 69 
25614 70 
26706 71 
29051 72 
29103 73 
30357 74 
32723 75 
33932 76 
33942 77 
35099 78 
35136 79 
36294 80 
41147 81 
44537 82 
45836 83 
50677 84 
52947 85 
55471 86 
60300 87 
66599 88 
72662 89 
72690 90 
75097 91 
79967 92 
83542 93 
86104 94 
87218 95 
87250 96 
103129 97 
111675 98 
113022 99 
115348 100 
