1262217 0 
1388701 1 
1406913 1 
1406914 2 
1550187 2 
1563068 3 
1568981 3 
1586983 4 
1587507 4 
1696174 5 
1706865 5 
1714163 6 
1730203 6 
1747482 7 
1748818 7 
1749054 8 
1766084 8 
1766353 9 
1821222 9 
1837683 10 
1838337 10 
1851306 11 
1855548 11 
1856598 12 
1873119 12 
1892166 13 
1909257 13 
1946751 14 
1964621 14 
1964777 15 
1999902 15 
2000179 16 
2036668 16 
2054290 17 
2072184 17 
2072219 18 
2073424 18 
2106713 19 
2136993 19 
2137454 20 
2137678 20 
2137707 21 
2138718 21 
2143273 22 
2145848 22 
2162983 23 
2180416 23 
2180579 24 
2197514 25 
2198062 25 
2198475 26 
2198536 26 
2214912 27 
2215613 27 
2234109 28 
2250271 28 
2251333 29 
2253882 29 
2269172 30 
2269449 30 
2280222 31 
2280345 31 
2280912 32 
2305999 32 
2322976 33 
2323715 33 
2323994 34 
2342677 34 
2376752 35 
2394574 35 
2396356 36 
2414322 36 
2423655 37 
2423874 37 
2424328 38 
2424390 38 
2424833 39 
2425321 39 
2430785 40 
2432086 40 
2466514 41 
2485319 41 
2485371 42 
2503290 42 
2505025 43 
2521412 43 
2522630 44 
2522779 44 
2522801 45 
2556567 45 
2558762 46 
2567290 46 
2567438 47 
2575642 47 
2609532 48 
2630904 48 
2648541 49 
2684134 50 
2701820 50 
2709138 51 
2710343 51 
2710718 52 
2711138 52 
2711725 53 
2712314 53 
2718856 54 
2737617 54 
2755687 55 
2773585 55 
2774044 56 
2810472 56 
2853428 57 
2853798 57 
2854491 58 
2854524 58 
2855162 59 
2855561 59 
2855656 60 
2855736 60 
2997194 61 
2998106 61 
2998128 62 
2998268 62 
2998736 63 
3005936 63 
3008092 64 
3025307 64 
3044241 65 
3140156 65 
3140998 66 
3141307 66 
3141935 67 
3142668 67 
3185704 68 
3204958 68 
3205408 69 
3282841 69 
3284614 70 
3284906 70 
3285252 71 
3312656 71 
3330043 72 
3428854 72 
3429610 73 
3547607 73 
3714836 74 
3715028 75 
3715959 75 
3859287 76 
4000787 76 
4000937 77 
4432091 77 
4432612 78 
4717842 78 
5005377 79 
5005646 79 
5006249 80 
5007011 80 
5291481 81 
5294053 81 
5433932 82 
5436780 82 
5579383 83 
5579995 83 
5581335 84 
5724127 84 
5867920 85 
6158048 85 
6449842 86 
6889733 86 
7035423 87 
7037267 87 
7183515 88 
8645509 88 
8795244 89 
9087145 89 
10261006 90 
10847406 90 
12751021 91 
13188256 91 
13629409 92 
14217503 92 
18174580 93 
18759143 93 
22128316 94 
22132084 94 
23448740 95 
24179809 95 
25790079 96 
27111912 96 
28282677 97 
28578010 97 
54075706 98 
57735704 98 
73522467 99 
73974451 100 
